Station,year,Recording,PeopleCount
Sloane Square,2011,Annual Entry + Exit,14940194
Snaresbrook,2011,Entry Weekday,4882
Snaresbrook,2011,Entry Saturday,2462
Snaresbrook,2011,Entry Sunday,1495
Snaresbrook,2011,Exit Weekday,3737
Snaresbrook,2011,Exit Saturday,2254
Snaresbrook,2011,Exit Sunday,1422
Snaresbrook,2011,Annual Entry + Exit,2597942
South Ealing,2011,Entry Weekday,5314
South Ealing,2011,Entry Saturday,3786
South Ealing,2011,Entry Sunday,2421
South Ealing,2011,Exit Weekday,5212
South Ealing,2011,Exit Saturday,3461
South Ealing,2011,Exit Sunday,2399
South Ealing,2011,Annual Entry + Exit,3324302
South Harrow,2011,Entry Weekday,3589
South Harrow,2011,Entry Saturday,2476
South Harrow,2011,Entry Sunday,1680
South Harrow,2011,Exit Weekday,3618
South Harrow,2011,Exit Saturday,2503
South Harrow,2011,Exit Sunday,1665
South Harrow,2011,Annual Entry + Exit,2279634
South Kensington,2011,Entry Weekday,46123
South Kensington,2011,Entry Saturday,38493
South Kensington,2011,Entry Sunday,27885
South Kensington,2011,Exit Weekday,45879
South Kensington,2011,Exit Saturday,39813
South Kensington,2011,Exit Sunday,27369
South Kensington,2011,Annual Entry + Exit,30608404
South Kenton,2011,Entry Weekday,1667
South Kenton,2011,Entry Saturday,966
South Kenton,2011,Entry Sunday,544
South Kenton,2011,Exit Weekday,1475
South Kenton,2011,Exit Saturday,872
South Kenton,2011,Exit Sunday,598
South Kenton,2011,Annual Entry + Exit,957880
South Ruislip,2011,Entry Weekday,2935
South Ruislip,2011,Entry Saturday,1987
South Ruislip,2011,Entry Sunday,1244
South Ruislip,2011,Exit Weekday,2664
South Ruislip,2011,Exit Saturday,1808
South Ruislip,2011,Exit Sunday,1180
South Ruislip,2011,Annual Entry + Exit,1756903
South Wimbledon,2011,Entry Weekday,6288
South Wimbledon,2011,Entry Saturday,4139
South Wimbledon,2011,Entry Sunday,2661
South Wimbledon,2011,Exit Weekday,5610
South Wimbledon,2011,Exit Saturday,3999
South Wimbledon,2011,Exit Sunday,2714
South Wimbledon,2011,Annual Entry + Exit,3750495
South Woodford,2011,Entry Weekday,6399
South Woodford,2011,Entry Saturday,4111
South Woodford,2011,Entry Sunday,2613
South Woodford,2011,Exit Weekday,7770
South Woodford,2011,Exit Saturday,5051
South Woodford,2011,Exit Sunday,3028
South Woodford,2011,Annual Entry + Exit,4394000
Southfields,2011,Entry Weekday,9046
Southfields,2011,Entry Saturday,5947
Southfields,2011,Entry Sunday,3540
Southfields,2011,Exit Weekday,7936
Southfields,2011,Exit Saturday,4788
Southfields,2011,Exit Sunday,3279
Southfields,2011,Annual Entry + Exit,5256987
Southgate,2011,Entry Weekday,7815
Southgate,2011,Entry Saturday,5411
Southgate,2011,Entry Sunday,3320
Southgate,2011,Exit Weekday,7840
Southgate,2011,Exit Saturday,5222
Southgate,2011,Exit Sunday,3434
Southgate,2011,Annual Entry + Exit,4912117
Southwark,2011,Entry Weekday,19234
Southwark,2011,Entry Saturday,7364
Southwark,2011,Entry Sunday,4532
Southwark,2011,Exit Weekday,19284
Southwark,2011,Exit Saturday,7669
Southwark,2011,Exit Sunday,4624
Southwark,2011,Annual Entry + Exit,11066974
St. James's Park,2011,Entry Weekday,23888
St. James's Park,2011,Entry Saturday,5893
St. James's Park,2011,Entry Sunday,4089
St. James's Park,2011,Exit Weekday,25029
St. James's Park,2011,Exit Saturday,6086
St. James's Park,2011,Exit Sunday,4345
St. James's Park,2011,Annual Entry + Exit,13496515
St. John's Wood,2011,Entry Weekday,10708
St. John's Wood,2011,Entry Saturday,6797
St. John's Wood,2011,Entry Sunday,4869
St. John's Wood,2011,Exit Weekday,10887
St. John's Wood,2011,Exit Saturday,6699
St. John's Wood,2011,Exit Sunday,4900
St. John's Wood,2011,Annual Entry + Exit,6741698
St. Paul's,2011,Entry Weekday,28452
St. Paul's,2011,Entry Saturday,15173
St. Paul's,2011,Entry Sunday,10776
St. Paul's,2011,Exit Weekday,28264
St. Paul's,2011,Exit Saturday,14137
St. Paul's,2011,Exit Sunday,9753
St. Paul's,2011,Annual Entry + Exit,17084479
Stamford Brook,2011,Entry Weekday,4297
Stamford Brook,2011,Entry Saturday,2575
Stamford Brook,2011,Entry Sunday,1560
Stamford Brook,2011,Exit Weekday,3987
Stamford Brook,2011,Exit Saturday,2159
Stamford Brook,2011,Exit Sunday,1500
Stamford Brook,2011,Annual Entry + Exit,2522560
Stanmore,2011,Entry Weekday,4841
Stanmore,2011,Entry Saturday,2964
Stanmore,2011,Entry Sunday,2130
Stanmore,2011,Exit Weekday,4903
Stanmore,2011,Exit Saturday,2873
Stanmore,2011,Exit Sunday,2150
Stanmore,2011,Annual Entry + Exit,3021276
Stepney Green,2011,Entry Weekday,7691
Stepney Green,2011,Entry Saturday,3954
Stepney Green,2011,Entry Sunday,2981
Stepney Green,2011,Exit Weekday,6814
Stepney Green,2011,Exit Saturday,3244
Stepney Green,2011,Exit Sunday,2674
Stepney Green,2011,Annual Entry + Exit,4377706
Stockwell,2011,Entry Weekday,14805
Stockwell,2011,Entry Saturday,10085
Stockwell,2011,Entry Sunday,6986
Stockwell,2011,Exit Weekday,11214
Stockwell,2011,Exit Saturday,8428
Stockwell,2011,Exit Sunday,6341
Stockwell,2011,Annual Entry + Exit,8331776
Stonebridge Park,2011,Entry Weekday,4232
Stonebridge Park,2011,Entry Saturday,2599
Stonebridge Park,2011,Entry Sunday,1607
Stonebridge Park,2011,Exit Weekday,4214
Stonebridge Park,2011,Exit Saturday,2487
Stonebridge Park,2011,Exit Sunday,1603
Stonebridge Park,2011,Annual Entry + Exit,2590700
Stratford,2011,Entry Weekday,70198
Stratford,2011,Entry Saturday,81848
Stratford,2011,Entry Sunday,51574
Stratford,2011,Exit Weekday,66657
Stratford,2011,Exit Saturday,75104
Stratford,2011,Exit Sunday,46485
Stratford,2011,Annual Entry + Exit,48571300
Sudbury Hill,2011,Entry Weekday,3321
Sudbury Hill,2011,Entry Saturday,2025
Sudbury Hill,2011,Entry Sunday,1276
Sudbury Hill,2011,Exit Weekday,3218
Sudbury Hill,2011,Exit Saturday,1891
Sudbury Hill,2011,Exit Sunday,1238
Sudbury Hill,2011,Annual Entry + Exit,2006325
Sudbury Town,2011,Entry Weekday,3502
Sudbury Town,2011,Entry Saturday,2454
Sudbury Town,2011,Entry Sunday,1695
Sudbury Town,2011,Exit Weekday,3024
Sudbury Town,2011,Exit Saturday,1882
Sudbury Town,2011,Exit Sunday,1345
Sudbury Town,2011,Annual Entry + Exit,2055910
Swiss Cottage,2011,Entry Weekday,11414
Swiss Cottage,2011,Entry Saturday,7398
Swiss Cottage,2011,Entry Sunday,5241
Swiss Cottage,2011,Exit Weekday,10569
Swiss Cottage,2011,Exit Saturday,6840
Swiss Cottage,2011,Exit Sunday,5002
Swiss Cottage,2011,Annual Entry + Exit,6906412
Temple,2011,Entry Weekday,17689
Temple,2011,Entry Saturday,4992
Temple,2011,Entry Sunday,2920
Temple,2011,Exit Weekday,18528
Temple,2011,Exit Saturday,4769
Temple,2011,Exit Sunday,2527
Temple,2011,Annual Entry + Exit,9991846
Theydon Bois,2011,Entry Weekday,1218
Theydon Bois,2011,Entry Saturday,866
Theydon Bois,2011,Entry Sunday,461
Theydon Bois,2011,Exit Weekday,1157
Theydon Bois,2011,Exit Saturday,794
Theydon Bois,2011,Exit Sunday,431
Theydon Bois,2011,Annual Entry + Exit,739823
Tooting Bec,2011,Entry Weekday,10932
Tooting Bec,2011,Entry Saturday,7867
Tooting Bec,2011,Entry Sunday,5007
Tooting Bec,2011,Exit Weekday,9730
Tooting Bec,2011,Exit Saturday,6564
Tooting Bec,2011,Exit Sunday,4866
Tooting Bec,2011,Annual Entry + Exit,6560405
Tooting Broadway,2011,Entry Weekday,20538
Tooting Broadway,2011,Entry Saturday,15317
Tooting Broadway,2011,Entry Sunday,9879
Tooting Broadway,2011,Exit Weekday,20360
Tooting Broadway,2011,Exit Saturday,14104
Tooting Broadway,2011,Exit Sunday,9828
Tooting Broadway,2011,Annual Entry + Exit,13039799
Tottenham Court Road,2011,Entry Weekday,37528
Tottenham Court Road,2011,Entry Saturday,28025
Tottenham Court Road,2011,Entry Sunday,17552
Tottenham Court Road,2011,Exit Weekday,37469
Tottenham Court Road,2011,Exit Saturday,28285
Tottenham Court Road,2011,Exit Sunday,17841
Tottenham Court Road,2011,Annual Entry + Exit,23990548
Tottenham Hale,2011,Entry Weekday,14047
Tottenham Hale,2011,Entry Saturday,9738
Tottenham Hale,2011,Entry Sunday,6240
Tottenham Hale,2011,Exit Weekday,14254
Tottenham Hale,2011,Exit Saturday,9166
Tottenham Hale,2011,Exit Sunday,5888
Tottenham Hale,2011,Annual Entry + Exit,8858713
Totteridge & Whetstone,2011,Entry Weekday,3372
Totteridge & Whetstone,2011,Entry Saturday,1970
Totteridge & Whetstone,2011,Entry Sunday,1139
Totteridge & Whetstone,2011,Exit Weekday,3162
Totteridge & Whetstone,2011,Exit Saturday,1742
Totteridge & Whetstone,2011,Exit Sunday,1089
Totteridge & Whetstone,2011,Annual Entry + Exit,1977578
Tower Hill,2011,Entry Weekday,32338
Tower Hill,2011,Entry Saturday,26387
Tower Hill,2011,Entry Sunday,19603
Tower Hill,2011,Exit Weekday,33145
Tower Hill,2011,Exit Saturday,26135
Tower Hill,2011,Exit Sunday,19076
Tower Hill,2011,Annual Entry + Exit,21580404
Tufnell Park,2011,Entry Weekday,5910
Tufnell Park,2011,Entry Saturday,4642
Tufnell Park,2011,Entry Sunday,3203
Tufnell Park,2011,Exit Weekday,5051
Tufnell Park,2011,Exit Saturday,3498
Tufnell Park,2011,Exit Sunday,2706
Tufnell Park,2011,Annual Entry + Exit,3545044
Turnham Green,2011,Entry Weekday,9275
Turnham Green,2011,Entry Saturday,6373
Turnham Green,2011,Entry Sunday,3979
Turnham Green,2011,Exit Weekday,9372
Turnham Green,2011,Exit Saturday,6082
Turnham Green,2011,Exit Sunday,3971
Turnham Green,2011,Annual Entry + Exit,5834401
Turnpike Lane,2011,Entry Weekday,14983
Turnpike Lane,2011,Entry Saturday,12274
Turnpike Lane,2011,Entry Sunday,8572
Turnpike Lane,2011,Exit Weekday,14925
Turnpike Lane,2011,Exit Saturday,11243
Turnpike Lane,2011,Exit Sunday,8564
Turnpike Lane,2011,Annual Entry + Exit,9800632
Upminster,2011,Entry Weekday,7316
Upminster,2011,Entry Saturday,4622
Upminster,2011,Entry Sunday,2006
Upminster,2011,Exit Weekday,7953
Upminster,2011,Exit Saturday,4177
Upminster,2011,Exit Sunday,1985
Upminster,2011,Annual Entry + Exit,4556074
Upminster Bridge,2011,Entry Weekday,1805
Upminster Bridge,2011,Entry Saturday,603
Upminster Bridge,2011,Entry Sunday,256
Upminster Bridge,2011,Exit Weekday,1758
Upminster Bridge,2011,Exit Saturday,501
Upminster Bridge,2011,Exit Sunday,247
Upminster Bridge,2011,Annual Entry + Exit,988524
Upney,2011,Entry Weekday,3682
Upney,2011,Entry Saturday,2012
Upney,2011,Entry Sunday,1245
Upney,2011,Exit Weekday,3312
Upney,2011,Exit Saturday,1833
Upney,2011,Exit Sunday,1107
Upney,2011,Annual Entry + Exit,2108190
Upton Park,2011,Entry Weekday,17232
Upton Park,2011,Entry Saturday,13875
Upton Park,2011,Entry Sunday,8902
Upton Park,2011,Exit Weekday,16542
Upton Park,2011,Exit Saturday,13877
Upton Park,2011,Exit Sunday,8499
Upton Park,2011,Annual Entry + Exit,11014585
Uxbridge,2011,Entry Weekday,11378
Uxbridge,2011,Entry Saturday,6841
Uxbridge,2011,Entry Sunday,3769
Uxbridge,2011,Exit Weekday,11390
Uxbridge,2011,Exit Saturday,6432
Uxbridge,2011,Exit Sunday,4036
Uxbridge,2011,Annual Entry + Exit,6910995
Vauxhall,2011,Entry Weekday,34633
Vauxhall,2011,Entry Saturday,23396
Vauxhall,2011,Entry Sunday,16638
Vauxhall,2011,Exit Weekday,31228
Vauxhall,2011,Exit Saturday,20598
Vauxhall,2011,Exit Sunday,15924
Vauxhall,2011,Annual Entry + Exit,20871679
Victoria,2011,Entry Weekday,124079
Victoria,2011,Entry Saturday,96667
Victoria,2011,Entry Sunday,71688
Victoria,2011,Exit Weekday,127195
Victoria,2011,Exit Saturday,99471
Victoria,2011,Exit Sunday,71940
Victoria,2011,Annual Entry + Exit,82245550
Walthamstow Central,2011,Entry Weekday,22851
Walthamstow Central,2011,Entry Saturday,16370
Walthamstow Central,2011,Entry Sunday,10935
Walthamstow Central,2011,Exit Weekday,21976
Walthamstow Central,2011,Exit Saturday,15689
Walthamstow Central,2011,Exit Sunday,11240
Walthamstow Central,2011,Annual Entry + Exit,14316624
Wanstead,2011,Entry Weekday,4070
Wanstead,2011,Entry Saturday,3041
Wanstead,2011,Entry Sunday,1883
Wanstead,2011,Exit Weekday,4013
Wanstead,2011,Exit Saturday,2819
Wanstead,2011,Exit Sunday,1869
Wanstead,2011,Annual Entry + Exit,2571087
Warren Street,2011,Entry Weekday,27238
Warren Street,2011,Entry Saturday,10356
Warren Street,2011,Entry Sunday,7029
Warren Street,2011,Exit Weekday,27558
Warren Street,2011,Exit Saturday,9831
Warren Street,2011,Exit Sunday,6163
Warren Street,2011,Annual Entry + Exit,15691440
Warwick Avenue,2011,Entry Weekday,7094
Warwick Avenue,2011,Entry Saturday,5123
Warwick Avenue,2011,Entry Sunday,3430
Warwick Avenue,2011,Exit Weekday,6323
Warwick Avenue,2011,Exit Saturday,4556
Warwick Avenue,2011,Exit Sunday,3462
Warwick Avenue,2011,Annual Entry + Exit,4304437
Waterloo,2011,Entry Weekday,134576
Waterloo,2011,Entry Saturday,85230
Waterloo,2011,Entry Sunday,51253
Waterloo,2011,Exit Weekday,138966
Waterloo,2011,Exit Saturday,83684
Waterloo,2011,Exit Sunday,52700
Waterloo,2011,Annual Entry + Exit,84122881
Watford,2011,Entry Weekday,2696
Watford,2011,Entry Saturday,1207
Watford,2011,Entry Sunday,744
Watford,2011,Exit Weekday,2685
Watford,2011,Exit Saturday,1181
Watford,2011,Exit Sunday,723
Watford,2011,Annual Entry + Exit,1572122
Wembley Central,2011,Entry Weekday,7067
Wembley Central,2011,Entry Saturday,5654
Wembley Central,2011,Entry Sunday,4177
Wembley Central,2011,Exit Weekday,6774
Wembley Central,2011,Exit Saturday,5434
Wembley Central,2011,Exit Sunday,4034
Wembley Central,2011,Annual Entry + Exit,4562798
Wembley Park,2011,Entry Weekday,15153
Wembley Park,2011,Entry Saturday,10754
Wembley Park,2011,Entry Sunday,8747
Wembley Park,2011,Exit Weekday,14742
Wembley Park,2011,Exit Saturday,10377
Wembley Park,2011,Exit Sunday,8196
Wembley Park,2011,Annual Entry + Exit,9661884
West Acton,2011,Entry Weekday,2640
West Acton,2011,Entry Saturday,1897
West Acton,2011,Entry Sunday,1185
West Acton,2011,Exit Weekday,2483
West Acton,2011,Exit Saturday,1660
West Acton,2011,Exit Sunday,1129
West Acton,2011,Annual Entry + Exit,1617609
West Brompton,2011,Entry Weekday,6478
West Brompton,2011,Entry Saturday,5079
West Brompton,2011,Entry Sunday,3226
West Brompton,2011,Exit Weekday,6836
West Brompton,2011,Exit Saturday,4728
West Brompton,2011,Exit Sunday,2996
West Brompton,2011,Annual Entry + Exit,4245504
West Finchley,2011,Entry Weekday,2421
West Finchley,2011,Entry Saturday,1317
West Finchley,2011,Entry Sunday,770
West Finchley,2011,Exit Weekday,2163
West Finchley,2011,Exit Saturday,1085
West Finchley,2011,Exit Sunday,757
West Finchley,2011,Annual Entry + Exit,1374749
West Ham,2011,Entry Weekday,5281
West Ham,2011,Entry Saturday,4778
West Ham,2011,Entry Sunday,3154
West Ham,2011,Exit Weekday,4864
West Ham,2011,Exit Saturday,4494
West Ham,2011,Exit Sunday,3114
West Ham,2011,Annual Entry + Exit,3418641
West Hampstead,2011,Entry Weekday,14057
West Hampstead,2011,Entry Saturday,10187
West Hampstead,2011,Entry Sunday,6366
West Hampstead,2011,Exit Weekday,11903
West Hampstead,2011,Exit Saturday,8166
West Hampstead,2011,Exit Sunday,5712
West Hampstead,2011,Annual Entry + Exit,8234838
West Harrow,2011,Entry Weekday,1790
West Harrow,2011,Entry Saturday,987
West Harrow,2011,Entry Sunday,554
West Harrow,2011,Exit Weekday,1773
West Harrow,2011,Exit Saturday,1058
West Harrow,2011,Exit Sunday,586
West Harrow,2011,Annual Entry + Exit,1075039
West Kensington,2011,Entry Weekday,8121
West Kensington,2011,Entry Saturday,5660
West Kensington,2011,Entry Sunday,3799
West Kensington,2011,Exit Weekday,6536
West Kensington,2011,Exit Saturday,4303
West Kensington,2011,Exit Sunday,3160
West Kensington,2011,Annual Entry + Exit,4636878
West Ruislip,2011,Entry Weekday,2613
West Ruislip,2011,Entry Saturday,2233
West Ruislip,2011,Entry Sunday,1305
West Ruislip,2011,Exit Weekday,2428
West Ruislip,2011,Exit Saturday,1944
West Ruislip,2011,Exit Sunday,1207
West Ruislip,2011,Annual Entry + Exit,1640785
Westbourne Park,2011,Entry Weekday,5637
Westbourne Park,2011,Entry Saturday,2443
Westbourne Park,2011,Entry Sunday,1697
Westbourne Park,2011,Exit Weekday,4660
Westbourne Park,2011,Exit Saturday,2091
Westbourne Park,2011,Exit Sunday,1566
Westbourne Park,2011,Annual Entry + Exit,3033426
Westminster,2011,Entry Weekday,30455
Westminster,2011,Entry Saturday,28860
Westminster,2011,Entry Sunday,21300
Westminster,2011,Exit Weekday,30719
Westminster,2011,Exit Saturday,27225
Westminster,2011,Exit Sunday,19091
Westminster,2011,Annual Entry + Exit,20776511
White City,2011,Entry Weekday,12917
White City,2011,Entry Saturday,7414
White City,2011,Entry Sunday,4577
White City,2011,Exit Weekday,12614
White City,2011,Exit Saturday,6909
White City,2011,Exit Sunday,4476
White City,2011,Annual Entry + Exit,7738266
Whitechapel,2011,Entry Weekday,20752
Whitechapel,2011,Entry Saturday,11160
Whitechapel,2011,Entry Sunday,8006
Whitechapel,2011,Exit Weekday,20952
Whitechapel,2011,Exit Saturday,10918
Whitechapel,2011,Exit Sunday,7646
Whitechapel,2011,Annual Entry + Exit,12622636
Willesden Green,2011,Entry Weekday,12661
Willesden Green,2011,Entry Saturday,9314
Willesden Green,2011,Entry Sunday,6289
Willesden Green,2011,Exit Weekday,11744
Willesden Green,2011,Exit Saturday,8043
Willesden Green,2011,Exit Sunday,6158
Willesden Green,2011,Annual Entry + Exit,7811402
Willesden Junction,2011,Entry Weekday,6318
Willesden Junction,2011,Entry Saturday,4333
Willesden Junction,2011,Entry Sunday,2356
Willesden Junction,2011,Exit Weekday,6340
Willesden Junction,2011,Exit Saturday,3980
Willesden Junction,2011,Exit Sunday,2462
Willesden Junction,2011,Annual Entry + Exit,3919012
Wimbledon,2011,Entry Weekday,19659
Wimbledon,2011,Entry Saturday,12997
Wimbledon,2011,Entry Sunday,8862
Wimbledon,2011,Exit Weekday,17574
Wimbledon,2011,Exit Saturday,11766
Wimbledon,2011,Exit Sunday,8785
Wimbledon,2011,Annual Entry + Exit,11748798
Wimbledon Park,2011,Entry Weekday,3358
Wimbledon Park,2011,Entry Saturday,2296
Wimbledon Park,2011,Entry Sunday,1295
Wimbledon Park,2011,Exit Weekday,3079
Wimbledon Park,2011,Exit Saturday,1904
Wimbledon Park,2011,Exit Sunday,1247
Wimbledon Park,2011,Annual Entry + Exit,1996939
Wood Green,2011,Entry Weekday,17799
Wood Green,2011,Entry Saturday,14524
Wood Green,2011,Entry Sunday,10077
Wood Green,2011,Exit Weekday,16736
Wood Green,2011,Exit Saturday,13337
Wood Green,2011,Exit Sunday,9611
Wood Green,2011,Annual Entry + Exit,11347719
Wood Lane,2011,Entry Weekday,5246
Wood Lane,2011,Entry Saturday,3288
Wood Lane,2011,Entry Sunday,2194
Wood Lane,2011,Exit Weekday,5766
Wood Lane,2011,Exit Saturday,4230
Wood Lane,2011,Exit Sunday,2228
Wood Lane,2011,Annual Entry + Exit,3437870
Woodford,2011,Entry Weekday,8718
Woodford,2011,Entry Saturday,5977
Woodford,2011,Entry Sunday,3422
Woodford,2011,Exit Weekday,6893
Woodford,2011,Exit Saturday,4869
Woodford,2011,Exit Sunday,3037
Woodford,2011,Annual Entry + Exit,4894656
Woodside Park,2011,Entry Weekday,4466
Woodside Park,2011,Entry Saturday,2517
Woodside Park,2011,Entry Sunday,1616
Woodside Park,2011,Exit Weekday,4304
Woodside Park,2011,Exit Saturday,2583
Woodside Park,2011,Exit Sunday,1802
Woodside Park,2011,Annual Entry + Exit,2685672
Acton Town,2012,Entry Weekday,8905
Acton Town,2012,Entry Saturday,6408
Acton Town,2012,Entry Sunday,4360
Acton Town,2012,Exit Weekday,8619
Acton Town,2012,Exit Saturday,5960
Acton Town,2012,Exit Sunday,4254
Acton Town,2012,Annual Entry + Exit,5584934
Aldgate,2012,Entry Weekday,12031
Aldgate,2012,Entry Saturday,2384
Aldgate,2012,Entry Sunday,1946
Aldgate,2012,Exit Weekday,11942
Aldgate,2012,Exit Saturday,3471
Aldgate,2012,Exit Sunday,2760
Aldgate,2012,Annual Entry + Exit,6647283
Aldgate East,2012,Entry Weekday,16210
Aldgate East,2012,Entry Saturday,11047
Aldgate East,2012,Entry Sunday,10285
Aldgate East,2012,Exit Weekday,15070
Aldgate East,2012,Exit Saturday,9593
Aldgate East,2012,Exit Sunday,9154
